,code_module,code_presentation,id_student,id_site,date,sum_click
10508862,GGG,2014B,2272474,798678,184,3
10508863,GGG,2014B,2272474,798636,184,1
10508864,GGG,2014B,2272474,798626,184,1
10508865,GGG,2014B,2252963,798622,184,1
10508866,GGG,2014B,2252963,798681,184,5
10508867,GGG,2014B,2526485,798622,184,4
10508868,GGG,2014B,2526485,798620,184,1
10508869,GGG,2014B,2526485,798618,184,1
10508870,GGG,2014B,2526485,798620,184,1
10508871,GGG,2014B,2526485,798682,184,9
10508872,GGG,2014B,2526485,798618,184,1
10508873,GGG,2014B,2445562,798622,184,1
10508874,GGG,2014B,635506,798674,184,6
10508875,GGG,2014B,634986,798620,184,1
10508876,GGG,2014B,634986,798622,184,2
10508877,GGG,2014B,634986,798620,184,1
10508878,GGG,2014B,634986,798620,184,2
10508879,GGG,2014B,634369,798622,184,3
10508880,GGG,2014B,634369,798620,184,2
10508881,GGG,2014B,634369,798620,184,8
10508882,GGG,2014B,634530,798726,184,2
10508883,GGG,2014B,634530,798689,184,1
10508884,GGG,2014B,634530,798622,184,2
10508885,GGG,2014B,634530,798678,184,2
10508886,GGG,2014B,634547,798637,184,1
10508887,GGG,2014B,634547,798672,184,17
10508888,GGG,2014B,634547,798636,184,8
10508889,GGG,2014B,634569,798622,184,1
10508890,GGG,2014B,634547,798637,184,1
10508891,GGG,2014B,634547,798637,184,1
10508892,GGG,2014B,634547,798636,184,1
10508893,GGG,2014B,634547,798626,184,1
10508894,GGG,2014B,634547,798626,184,1
10508895,GGG,2014B,634547,798637,184,1
10508896,GGG,2014B,634547,798626,184,6
10508897,GGG,2014B,634547,798637,184,2
10508898,GGG,2014B,634547,798672,184,13
10508899,GGG,2014B,634547,798636,184,1
10508900,GGG,2014B,634547,798636,184,2
10508901,GGG,2014B,634547,798832,184,2
10508902,GGG,2014B,634547,798622,184,5
10508903,GGG,2014B,634547,798626,184,3
10508904,GGG,2014B,634547,798626,184,1
10508905,GGG,2014B,634547,798636,184,2
10508906,GGG,2014B,634547,798637,184,1
10508907,GGG,2014B,634547,798636,184,1
10508908,GGG,2014B,634547,798752,184,1
10508909,GGG,2014B,634547,798626,184,1
10508910,GGG,2014B,634547,798681,184,4
10508911,GGG,2014B,634547,798681,184,18
10508912,GGG,2014B,631454,798622,184,1
10508913,GGG,2014B,631446,798622,184,2
10508914,GGG,2014B,632485,798622,184,1
10508915,GGG,2014B,632483,798689,184,1
10508916,GGG,2014B,632483,798622,184,1
10508917,GGG,2014B,632485,798682,184,9
10508918,GGG,2014B,632936,798682,184,7
10508919,GGG,2014B,632936,798686,184,3
10508920,GGG,2014B,632936,798622,184,2
10508921,GGG,2014B,632959,798752,184,1
10508922,GGG,2014B,632959,798622,184,1
10508923,GGG,2014B,632667,798622,184,2
10508924,GGG,2014B,632667,798672,184,1
10508925,GGG,2014B,633474,798636,184,1
10508926,GGG,2014B,633474,798683,184,2
10508927,GGG,2014B,633474,798636,184,1
10508928,GGG,2014B,633474,798678,184,4
10508929,GGG,2014B,633474,798683,184,6
10508930,GGG,2014B,633474,798636,184,3
10508931,GGG,2014B,633474,798622,184,9
10508932,GGG,2014B,633474,798681,184,5
10508933,GGG,2014B,633118,798622,184,1
10508934,GGG,2014B,633118,798620,184,1
10508935,GGG,2014B,633118,798620,184,1
10508936,GGG,2014B,633118,798620,184,1
10508937,GGG,2014B,633209,798618,184,1
10508938,GGG,2014B,633209,798622,184,3
10508939,GGG,2014B,631290,798672,184,2
10508940,GGG,2014B,631290,798672,184,4
10508941,GGG,2014B,631290,798622,184,1
10508942,GGG,2014B,547155,798674,184,1
10508943,GGG,2014B,547155,798622,184,1
10508944,GGG,2014B,547155,798674,184,1
10508945,GGG,2014B,542562,798622,184,1
10508946,GGG,2014B,542562,798752,184,2
10508947,GGG,2014B,545665,798680,184,2
10508948,GGG,2014B,545665,798668,184,1
10508949,GGG,2014B,545665,798689,184,3
10508950,GGG,2014B,545665,798668,184,1
10508951,GGG,2014B,545665,798831,184,2
10508952,GGG,2014B,545665,798832,184,1
10508953,GGG,2014B,545665,798681,184,14
10508954,GGG,2014B,545665,798620,184,5
10508955,GGG,2014B,545665,798620,184,6
10508956,GGG,2014B,545665,798622,184,9
10508957,GGG,2014B,562628,798622,184,1
10508958,GGG,2014B,556406,798626,184,1
10508959,GGG,2014B,556406,798626,184,2
10508960,GGG,2014B,556406,798626,184,6
10508961,GGG,2014B,556406,798637,184,1
10508962,GGG,2014B,556406,798637,184,1
10508963,GGG,2014B,556406,798637,184,2
10508964,GGG,2014B,556406,798626,184,6
10508965,GGG,2014B,556406,798668,184,1
10508966,GGG,2014B,556406,798681,184,2
10508967,GGG,2014B,556406,798637,184,1
10508968,GGG,2014B,556406,798832,184,2
10508969,GGG,2014B,556406,798668,184,6
10508970,GGG,2014B,556406,798622,184,4
10508971,GGG,2014B,556406,798637,184,1
10508972,GGG,2014B,556406,798831,184,1
10508973,GGG,2014B,556406,798626,184,1
10508974,GGG,2014B,556406,798626,184,1
10508975,GGG,2014B,556406,798637,184,1
10508976,GGG,2014B,550758,798681,184,1
10508977,GGG,2014B,550758,798622,184,6
10508978,GGG,2014B,550758,798726,184,1
10508979,GGG,2014B,550758,798752,184,1
10508980,GGG,2014B,374266,798622,184,1
10508981,GGG,2014B,380894,798670,184,1
10508982,GGG,2014B,380894,798622,184,1
10508983,GGG,2014B,380894,798670,184,1
10508984,GGG,2014B,164211,798668,184,5
10508985,GGG,2014B,164211,798622,184,4
10508986,GGG,2014B,164211,798754,184,4
10508987,GGG,2014B,164211,798668,184,1
10508988,GGG,2014B,305792,798626,184,6
10508989,GGG,2014B,305792,798618,184,2
10508990,GGG,2014B,305792,798681,184,2
10508991,GGG,2014B,305792,798626,184,1
10508992,GGG,2014B,305792,798681,184,44
10508993,GGG,2014B,305792,798626,184,1
10508994,GGG,2014B,305792,798637,184,2
10508995,GGG,2014B,305792,798681,184,1
10508996,GGG,2014B,305792,798626,184,4
10508997,GGG,2014B,305792,798637,184,1
10508998,GGG,2014B,305792,798637,184,1
10508999,GGG,2014B,305792,798618,184,1
10509000,GGG,2014B,305792,798637,184,1
10509001,GGG,2014B,305792,798620,184,3
10509002,GGG,2014B,305792,798832,184,3
10509003,GGG,2014B,305792,798618,184,2
10509004,GGG,2014B,305792,798622,184,11
10509005,GGG,2014B,305792,798637,184,1
10509006,GGG,2014B,305792,798626,184,1
10509007,GGG,2014B,305792,798626,184,17
10509008,GGG,2014B,305792,798620,184,2
10509009,GGG,2014B,305792,798637,184,1
10509010,GGG,2014B,139329,798618,184,2
10509011,GGG,2014B,139329,798622,184,6
10509012,GGG,2014B,139329,798618,184,1
10509013,GGG,2014B,139329,798618,184,4
10509014,GGG,2014B,133068,798668,184,5
10509015,GGG,2014B,133068,798682,184,2
10509016,GGG,2014B,133068,798831,184,1
10509017,GGG,2014B,133068,798682,184,2
10509018,GGG,2014B,133068,798622,184,4
10509019,GGG,2014B,152671,798626,184,1
10509020,GGG,2014B,152671,798636,184,3
10509021,GGG,2014B,152671,798633,184,3
10509022,GGG,2014B,152671,798636,184,11
10509023,GGG,2014B,152671,798635,184,12
10509024,GGG,2014B,152671,798672,184,17
10509025,GGG,2014B,152671,798622,184,14
10509026,GGG,2014B,152671,798633,184,6
10509027,GGG,2014B,152671,798674,184,8
10509028,GGG,2014B,152671,798832,184,4
10509029,GGG,2014B,152671,798626,184,1
10509030,GGG,2014B,152671,798636,184,2
10509031,GGG,2014B,152671,798681,184,7
10509032,GGG,2014B,152671,798635,184,1
10509033,GGG,2014B,152671,798633,184,1
10509034,GGG,2014B,152671,798635,184,2
10509035,GGG,2014B,152671,798627,184,1
10509036,GGG,2014B,152671,798626,184,1
10509037,GGG,2014B,152671,798626,184,1
10509038,GGG,2014B,152671,798636,184,1
10509039,GGG,2014B,152671,798633,184,1
10509040,GGG,2014B,152671,798626,184,1
10509041,GGG,2014B,152671,798636,184,2
10509042,GGG,2014B,152671,798635,184,1
10509043,GGG,2014B,152671,798635,184,1
10509044,GGG,2014B,152671,798636,184,1
10509045,GGG,2014B,152671,798633,184,1
10509046,GGG,2014B,152671,798626,184,6
10509047,GGG,2014B,152671,798633,184,1
10509048,GGG,2014B,124944,798622,184,1
10509049,GGG,2014B,31107,798622,184,2
10509050,GGG,2014B,31107,798620,184,2
10509051,GGG,2014B,31107,798620,184,1
10509052,GGG,2014B,49123,798620,184,4
10509053,GGG,2014B,49123,798626,184,1
10509054,GGG,2014B,49123,798681,184,52
10509055,GGG,2014B,49123,798637,184,1
10509056,GGG,2014B,49123,798682,184,15
10509057,GGG,2014B,49123,798626,184,2
10509058,GGG,2014B,49123,798681,184,2
10509059,GGG,2014B,49123,798626,184,2
10509060,GGG,2014B,49123,798622,184,7
10509061,GGG,2014B,49123,798626,184,1
10509062,GGG,2014B,49123,798637,184,1
10509063,GGG,2014B,49123,798832,184,1
10509064,GGG,2014B,49123,798637,184,2
10509065,GGG,2014B,49123,798620,184,1
10509066,GGG,2014B,49123,798637,184,1
10509067,GGG,2014B,49123,798637,184,1
10509068,GGG,2014B,49123,798626,184,1
10509069,GGG,2014B,49123,798626,184,6
10509070,GGG,2014B,49123,798637,184,1
10509071,GGG,2014B,96423,798622,185,1
10509072,GGG,2014B,31107,798622,185,2
10509073,GGG,2014B,31107,798620,185,3
10509074,GGG,2014B,31107,798620,185,2
10509075,GGG,2014B,380894,798622,185,4
10509076,GGG,2014B,380894,798670,185,1
10509077,GGG,2014B,380894,798689,185,2
10509078,GGG,2014B,380894,798670,185,1
10509079,GGG,2014B,380894,798832,185,1
10509080,GGG,2014B,120611,798674,185,3
10509081,GGG,2014B,118474,798626,185,6
10509082,GGG,2014B,118474,798637,185,4
10509083,GGG,2014B,118474,798626,185,1
10509084,GGG,2014B,118474,798622,185,4
10509085,GGG,2014B,118474,798637,185,1
10509086,GGG,2014B,118474,798626,185,1
10509087,GGG,2014B,118474,798681,185,2
10509088,GGG,2014B,118474,798626,185,1
10509089,GGG,2014B,118474,798681,185,21
10509090,GGG,2014B,118474,798626,185,1
10509091,GGG,2014B,118474,798637,185,1
10509092,GGG,2014B,118474,798637,185,1
10509093,GGG,2014B,118474,798637,185,3
10509094,GGG,2014B,118474,798626,185,1
10509095,GGG,2014B,118474,798637,185,1
10509096,GGG,2014B,203963,798681,185,1
10509097,GGG,2014B,203963,798626,185,15
10509098,GGG,2014B,203963,798626,185,1
10509099,GGG,2014B,203963,798681,185,1
10509100,GGG,2014B,203963,798832,185,2
10509101,GGG,2014B,203963,798626,185,4
10509102,GGG,2014B,203963,798622,185,6
10509103,GGG,2014B,203963,798626,185,1
10509104,GGG,2014B,203963,798626,185,2
10509105,GGG,2014B,203963,798626,185,1
10509106,GGG,2014B,203963,798687,185,1
10509107,GGG,2014B,160945,798832,185,1
10509108,GGG,2014B,160945,798750,185,1
10509109,GGG,2014B,160945,798672,185,1
10509110,GGG,2014B,160945,798636,185,6
10509111,GGG,2014B,160945,798636,185,3
10509112,GGG,2014B,160945,798752,185,1
10509113,GGG,2014B,160945,798636,185,2
10509114,GGG,2014B,160945,798636,185,1
10509115,GGG,2014B,160945,798726,185,3
10509116,GGG,2014B,160945,798678,185,3
10509117,GGG,2014B,160945,798636,185,1
10509118,GGG,2014B,160945,798622,185,11
10509119,GGG,2014B,160945,798636,185,10
10509120,GGG,2014B,160945,798672,185,23
10509121,GGG,2014B,305792,798618,185,1
10509122,GGG,2014B,305792,798620,185,1
10509123,GGG,2014B,305792,798622,185,2
10509124,GGG,2014B,305792,798682,185,1
10509125,GGG,2014B,305792,798832,185,2
10509126,GGG,2014B,305792,798618,185,1
10509127,GGG,2014B,305792,798682,185,13
10509128,GGG,2014B,305792,798620,185,2
10509129,GGG,2014B,447475,798680,185,1
10509130,GGG,2014B,447475,798831,185,2
10509131,GGG,2014B,447475,798620,185,3
10509132,GGG,2014B,447475,798681,185,1
10509133,GGG,2014B,447475,798668,185,1
10509134,GGG,2014B,447475,798620,185,2
10509135,GGG,2014B,447475,798622,185,7
10509136,GGG,2014B,447475,798668,185,1
10509137,GGG,2014B,442561,798668,185,1
10509138,GGG,2014B,442561,798689,185,2
10509139,GGG,2014B,442561,798622,185,5
10509140,GGG,2014B,442561,798831,185,1
10509141,GGG,2014B,426547,798682,185,3
10509142,GGG,2014B,415818,798636,185,2
10509143,GGG,2014B,415818,798635,185,1
10509144,GGG,2014B,415818,798668,185,1
10509145,GGG,2014B,415818,798635,185,6
10509146,GGG,2014B,415818,798626,185,1
10509147,GGG,2014B,415818,798636,185,1
10509148,GGG,2014B,415818,798635,185,1
10509149,GGG,2014B,415818,798633,185,1
10509150,GGG,2014B,415818,798682,185,1
10509151,GGG,2014B,415818,798626,185,1
10509152,GGG,2014B,415818,798633,185,6
10509153,GGG,2014B,415818,798636,185,1
10509154,GGG,2014B,415818,798636,185,3
10509155,GGG,2014B,415818,798635,185,1
10509156,GGG,2014B,415818,798633,185,1
10509157,GGG,2014B,415818,798633,185,1
10509158,GGG,2014B,415818,798622,185,12
10509159,GGG,2014B,415818,798626,185,4
10509160,GGG,2014B,415818,798627,185,2
10509161,GGG,2014B,415818,798626,185,1
10509162,GGG,2014B,415818,798636,185,6
10509163,GGG,2014B,415818,798626,185,6
10509164,GGG,2014B,415818,798635,185,4
10509165,GGG,2014B,415818,798633,185,4
10509166,GGG,2014B,415818,798832,185,9
10509167,GGG,2014B,415818,798831,185,2
10509168,GGG,2014B,415818,798626,185,1
10509169,GGG,2014B,415818,798687,185,11
10509170,GGG,2014B,415818,798833,185,2
10509171,GGG,2014B,415818,798633,185,1
10509172,GGG,2014B,415818,798668,185,1
10509173,GGG,2014B,415818,798758,185,1
10509174,GGG,2014B,415818,798635,185,1
10509175,GGG,2014B,415818,798636,185,1
10509176,GGG,2014B,391937,798773,185,2
10509177,GGG,2014B,391937,798626,185,1
10509178,GGG,2014B,391937,798626,185,1
10509179,GGG,2014B,391937,798626,185,2
10509180,GGG,2014B,391937,798626,185,9
10509181,GGG,2014B,391937,798626,185,9
10509182,GGG,2014B,391937,798831,185,1
10509183,GGG,2014B,391937,798622,185,6
10509184,GGG,2014B,391937,798626,185,3
10509185,GGG,2014B,391937,798752,185,1
10509186,GGG,2014B,391937,798668,185,3
10509187,GGG,2014B,391937,798681,185,1
10509188,GGG,2014B,391937,798686,185,1
10509189,GGG,2014B,391937,798682,185,5
10509190,GGG,2014B,472511,798622,185,3
10509191,GGG,2014B,472511,798626,185,1
10509192,GGG,2014B,472511,798682,185,5
10509193,GGG,2014B,472511,798617,185,1
10509194,GGG,2014B,482677,798622,185,2
10509195,GGG,2014B,482677,798682,185,57
10509196,GGG,2014B,620197,798682,185,1
10509197,GGG,2014B,620179,798681,185,1
10509198,GGG,2014B,620197,798686,185,1
10509199,GGG,2014B,620179,798681,185,7
10509200,GGG,2014B,620197,798682,185,4
10509201,GGG,2014B,620179,798622,185,2
10509202,GGG,2014B,620197,798622,185,5
10509203,GGG,2014B,620179,798668,185,1
10509204,GGG,2014B,620179,798668,185,3
10509205,GGG,2014B,620197,798681,185,2
10509206,GGG,2014B,620197,798691,185,4
10509207,GGG,2014B,620197,798681,185,2
10509208,GGG,2014B,620522,798622,185,2
10509209,GGG,2014B,620522,798678,185,2
10509210,GGG,2014B,620460,798620,185,6
10509211,GGG,2014B,620460,798622,185,3
10509212,GGG,2014B,620460,798618,185,1
10509213,GGG,2014B,620460,798620,185,1
10509214,GGG,2014B,620460,798618,185,1
10509215,GGG,2014B,620490,798622,185,2
10509216,GGG,2014B,620522,798811,185,3
10509217,GGG,2014B,620460,798620,185,11
10509218,GGG,2014B,620808,798620,185,3
10509219,GGG,2014B,620808,798622,185,1
10509220,GGG,2014B,620808,798620,185,2
10509221,GGG,2014B,621755,798681,185,8
10509222,GGG,2014B,621755,798622,185,5
10509223,GGG,2014B,621755,798637,185,1
10509224,GGG,2014B,621755,798637,185,1
10509225,GGG,2014B,621755,798637,185,1
10509226,GGG,2014B,621755,798626,185,2
10509227,GGG,2014B,621755,798626,185,1
10509228,GGG,2014B,621755,798682,185,2
10509229,GGG,2014B,621755,798626,185,1
10509230,GGG,2014B,621755,798626,185,6
10509231,GGG,2014B,621755,798637,185,2
10509232,GGG,2014B,621755,798637,185,1
10509233,GGG,2014B,621755,798617,185,3
10509234,GGG,2014B,621755,798626,185,1
10509235,GGG,2014B,621755,798637,185,1
10509236,GGG,2014B,621755,798626,185,3
10509237,GGG,2014B,621716,798622,185,1
10509238,GGG,2014B,621716,798691,185,4
10509239,GGG,2014B,621716,798682,185,8
10509240,GGG,2014B,622166,798620,185,1
10509241,GGG,2014B,622166,798622,185,1
10509242,GGG,2014B,622166,798620,185,1
10509243,GGG,2014B,618893,798680,185,1
10509244,GGG,2014B,618893,798831,185,3
10509245,GGG,2014B,618893,798681,185,2
10509246,GGG,2014B,618893,798681,185,19
10509247,GGG,2014B,618893,798689,185,1
10509248,GGG,2014B,618893,798622,185,12
10509249,GGG,2014B,618887,798622,185,3
10509250,GGG,2014B,618893,798668,185,1
10509251,GGG,2014B,618887,798620,185,3
10509252,GGG,2014B,618893,798668,185,7
10509253,GGG,2014B,618893,798832,185,1
10509254,GGG,2014B,618887,798620,185,3
10509255,GGG,2014B,618887,798671,185,1
10509256,GGG,2014B,618893,798767,185,1
10509257,GGG,2014B,622500,798622,185,6
10509258,GGG,2014B,622516,798752,185,3
10509259,GGG,2014B,622500,798626,185,1
10509260,GGG,2014B,622516,798637,185,2
10509261,GGG,2014B,622516,798682,185,1
10509262,GGG,2014B,622516,798681,185,19
10509263,GGG,2014B,622500,798617,185,1
10509264,GGG,2014B,622500,798689,185,1
10509265,GGG,2014B,622500,798626,185,2
10509266,GGG,2014B,622516,798622,185,4
10509267,GGG,2014B,622500,798681,185,17
10509268,GGG,2014B,622500,798620,185,1
10509269,GGG,2014B,622500,798620,185,2
10509270,GGG,2014B,622500,798681,185,2
10509271,GGG,2014B,622500,798618,185,1
10509272,GGG,2014B,622516,798637,185,1
10509273,GGG,2014B,622500,798668,185,1
10509274,GGG,2014B,622500,798832,185,1
10509275,GGG,2014B,622500,798628,185,1
10509276,GGG,2014B,622500,798752,185,1
10509277,GGG,2014B,622516,798637,185,1
10509278,GGG,2014B,622500,798668,185,2
10509279,GGG,2014B,622500,798831,185,2
10509280,GGG,2014B,622500,798626,185,6
10509281,GGG,2014B,622500,798618,185,2
10509282,GGG,2014B,622500,798626,185,1
10509283,GGG,2014B,622500,798626,185,6
10509284,GGG,2014B,622500,798626,185,1
10509285,GGG,2014B,622382,798681,185,5
10509286,GGG,2014B,622382,798622,185,1
10509287,GGG,2014B,603064,798832,185,1
10509288,GGG,2014B,603064,798622,185,1
10509289,GGG,2014B,603064,798757,185,2
10509290,GGG,2014B,599620,798620,185,2
10509291,GGG,2014B,599620,798620,185,2
10509292,GGG,2014B,599620,798622,185,1
10509293,GGG,2014B,602045,798622,185,20
10509294,GGG,2014B,602045,798681,185,1
10509295,GGG,2014B,602045,798636,185,1
10509296,GGG,2014B,602045,798626,185,21
10509297,GGG,2014B,602045,798626,185,2
10509298,GGG,2014B,602045,798626,185,1
10509299,GGG,2014B,602045,798672,185,2
10509300,GGG,2014B,602045,798626,185,1
10509301,GGG,2014B,602045,798626,185,1
10509302,GGG,2014B,602045,798636,185,31
10509303,GGG,2014B,602045,798636,185,1
10509304,GGG,2014B,602045,798689,185,1
10509305,GGG,2014B,602045,798627,185,1
10509306,GGG,2014B,602045,798672,185,2
10509307,GGG,2014B,602045,798752,185,4
10509308,GGG,2014B,602045,798750,185,1
10509309,GGG,2014B,602045,798745,185,1
10509310,GGG,2014B,602045,798678,185,2
10509311,GGG,2014B,602045,798681,185,1
10509312,GGG,2014B,602045,798682,185,1
10509313,GGG,2014B,602045,798636,185,1
10509314,GGG,2014B,602045,798683,185,1
10509315,GGG,2014B,602045,798683,185,3
10509316,GGG,2014B,602045,798636,185,3
10509317,GGG,2014B,602045,798633,185,1
10509318,GGG,2014B,602045,798689,185,1
10509319,GGG,2014B,602045,798626,185,1
10509320,GGG,2014B,615103,798752,185,3
10509321,GGG,2014B,615103,798689,185,1
10509322,GGG,2014B,615103,798674,185,1
10509323,GGG,2014B,615103,798674,185,1
10509324,GGG,2014B,615103,798622,185,3
10509325,GGG,2014B,616672,798682,185,2
10509326,GGG,2014B,616672,798620,185,2
10509327,GGG,2014B,616672,798689,185,2
10509328,GGG,2014B,616672,798622,185,7
10509329,GGG,2014B,616672,798682,185,2
10509330,GGG,2014B,616672,798620,185,3
10509331,GGG,2014B,615377,798726,185,1
10509332,GGG,2014B,615377,798622,185,2
10509333,GGG,2014B,615377,798678,185,5
10509334,GGG,2014B,616595,798622,185,1
10509335,GGG,2014B,616851,798620,185,2
10509336,GGG,2014B,616851,798620,185,2
10509337,GGG,2014B,616851,798622,185,2
10509338,GGG,2014B,613616,798682,185,12
10509339,GGG,2014B,613616,798832,185,1
10509340,GGG,2014B,613616,798668,185,2
10509341,GGG,2014B,613616,798691,185,2
10509342,GGG,2014B,613616,798668,185,7
10509343,GGG,2014B,613616,798671,185,1
10509344,GGG,2014B,613131,798726,185,1
10509345,GGG,2014B,613131,798622,185,1
10509346,GGG,2014B,613300,798620,185,1
10509347,GGG,2014B,613300,798618,185,1
10509348,GGG,2014B,613235,798681,185,1
10509349,GGG,2014B,613300,798832,185,2
10509350,GGG,2014B,613300,798622,185,4
10509351,GGG,2014B,613235,798622,185,1
10509352,GGG,2014B,613300,798688,185,10
10509353,GGG,2014B,613300,798620,185,1
10509354,GGG,2014B,613235,798681,185,1
10509355,GGG,2014B,613988,798622,185,1
10509356,GGG,2014B,613988,798752,185,1
10509357,GGG,2014B,613988,798689,185,2
10509358,GGG,2014B,612039,798622,185,1
10509359,GGG,2014B,612039,798678,185,2
10509360,GGG,2014B,617886,798682,185,3
10509361,GGG,2014B,617886,798622,185,4
10509362,GGG,2014B,618579,798620,185,2
10509363,GGG,2014B,618579,798620,185,2
10509364,GGG,2014B,618579,798622,185,1
10509365,GGG,2014B,618244,798622,185,2
10509366,GGG,2014B,630834,798626,185,1
10509367,GGG,2014B,630834,798637,185,3
10509368,GGG,2014B,630834,798637,185,1
10509369,GGG,2014B,630834,798637,185,1
10509370,GGG,2014B,630834,798622,185,17
10509371,GGG,2014B,630834,798681,185,2
10509372,GGG,2014B,630834,798832,185,1
10509373,GGG,2014B,630834,798681,185,18
10509374,GGG,2014B,630834,798637,185,1
10509375,GGG,2014B,630834,798637,185,4
10509376,GGG,2014B,630834,798637,185,1
10509377,GGG,2014B,630841,798668,185,2
10509378,GGG,2014B,630841,798622,185,2
10509379,GGG,2014B,630841,798620,185,2
10509380,GGG,2014B,630841,798831,185,1
10509381,GGG,2014B,630841,798620,185,2
10509382,GGG,2014B,630770,798622,185,3
10509383,GGG,2014B,630770,798680,185,1
10509384,GGG,2014B,630770,798681,185,1
10509385,GGG,2014B,630770,798752,185,1
10509386,GGG,2014B,629153,798638,185,1
10509387,GGG,2014B,629153,798668,185,3
10509388,GGG,2014B,629153,798671,185,5
10509389,GGG,2014B,629153,798638,185,1
10509390,GGG,2014B,629153,798638,185,1
10509391,GGG,2014B,629153,798638,185,1
10509392,GGG,2014B,629153,798622,185,3
10509393,GGG,2014B,629153,798638,185,2
10509394,GGG,2014B,629153,798671,185,1
10509395,GGG,2014B,629153,798638,185,2
10509396,GGG,2014B,628881,798622,185,5
10509397,GGG,2014B,628881,798682,185,3
10509398,GGG,2014B,628881,798668,185,4
10509399,GGG,2014B,628881,798682,185,14
10509400,GGG,2014B,628881,798749,185,1
10509401,GGG,2014B,629777,798618,185,2
10509402,GGG,2014B,629777,798682,185,1
10509403,GGG,2014B,629853,798637,185,3
10509404,GGG,2014B,629853,798626,185,1
10509405,GGG,2014B,629853,798626,185,2
10509406,GGG,2014B,629853,798637,185,1
10509407,GGG,2014B,629777,798620,185,6
10509408,GGG,2014B,629853,798626,185,6
10509409,GGG,2014B,629853,798832,185,2
10509410,GGG,2014B,629777,798622,185,9
10509411,GGG,2014B,629853,798617,185,1
10509412,GGG,2014B,629853,798637,185,1
10509413,GGG,2014B,629853,798637,185,1
10509414,GGG,2014B,629853,798622,185,8
10509415,GGG,2014B,629777,798685,185,1
10509416,GGG,2014B,629853,798681,185,3
10509417,GGG,2014B,629777,798620,185,7
10509418,GGG,2014B,629853,798626,185,1
10509419,GGG,2014B,629853,798626,185,6
10509420,GGG,2014B,629777,798618,185,3
10509421,GGG,2014B,629853,798626,185,1
10509422,GGG,2014B,629853,798637,185,1
10509423,GGG,2014B,629853,798637,185,1
10509424,GGG,2014B,629853,798682,185,15
10509425,GGG,2014B,629853,798681,185,15
10509426,GGG,2014B,630221,798638,185,1
10509427,GGG,2014B,630221,798671,185,10
10509428,GGG,2014B,630221,798671,185,1
10509429,GGG,2014B,630221,798638,185,3
10509430,GGG,2014B,630221,798638,185,1
10509431,GGG,2014B,630221,798638,185,1
10509432,GGG,2014B,630221,798671,185,2
10509433,GGG,2014B,630221,798638,185,4
10509434,GGG,2014B,630221,798638,185,2
10509435,GGG,2014B,630221,798668,185,3
10509436,GGG,2014B,630221,798622,185,2
10509437,GGG,2014B,624321,798622,185,1
10509438,GGG,2014B,626091,798622,185,3
10509439,GGG,2014B,626091,798757,185,1
10509440,GGG,2014B,626091,798832,185,1
10509441,GGG,2014B,626091,798756,185,2
10509442,GGG,2014B,626091,798831,185,1
10509443,GGG,2014B,626159,798620,185,3
10509444,GGG,2014B,626159,798620,185,2
10509445,GGG,2014B,626159,798622,185,6
10509446,GGG,2014B,626306,798680,185,2
10509447,GGG,2014B,626306,798668,185,1
10509448,GGG,2014B,626306,798831,185,2
10509449,GGG,2014B,626306,798622,185,6
10509450,GGG,2014B,626306,798689,185,3
10509451,GGG,2014B,626306,798668,185,1
10509452,GGG,2014B,626306,798832,185,2
10509453,GGG,2014B,626306,798752,185,1
10509454,GGG,2014B,626306,798681,185,5
10509455,GGG,2014B,625033,798681,185,1
10509456,GGG,2014B,625033,798622,185,2
10509457,GGG,2014B,625033,798681,185,1
10509458,GGG,2014B,627264,798622,185,1
10509459,GGG,2014B,627530,798622,185,2
10509460,GGG,2014B,627530,798682,185,1
10509461,GGG,2014B,627530,798682,185,1
10509462,GGG,2014B,625446,798620,185,2
10509463,GGG,2014B,625446,798622,185,1
10509464,GGG,2014B,625446,798620,185,1
10509465,GGG,2014B,625446,798618,185,1
10509466,GGG,2014B,608292,798622,185,1
10509467,GGG,2014B,608292,798681,185,7
10509468,GGG,2014B,611612,798683,185,1
10509469,GGG,2014B,611612,798622,185,5
10509470,GGG,2014B,611612,798674,185,7
10509471,GGG,2014B,611612,798683,185,1
10509472,GGG,2014B,606101,798683,185,2
10509473,GGG,2014B,606101,798636,185,1
10509474,GGG,2014B,606101,798685,185,2
10509475,GGG,2014B,606101,798672,185,4
10509476,GGG,2014B,606101,798622,185,9
10509477,GGG,2014B,606101,798636,185,2
10509478,GGG,2014B,606101,798633,185,1
10509479,GGG,2014B,606101,798636,185,4
10509480,GGG,2014B,606101,798672,185,33
10509481,GGG,2014B,606101,798673,185,2
10509482,GGG,2014B,606101,798832,185,1
10509483,GGG,2014B,606101,798831,185,3
10509484,GGG,2014B,606101,798683,185,6
10509485,GGG,2014B,606101,798636,185,1
10509486,GGG,2014B,606101,798620,185,1
10509487,GGG,2014B,606101,798636,185,2
10509488,GGG,2014B,606101,798620,185,2
10509489,GGG,2014B,606101,798618,185,9
10509490,GGG,2014B,606101,798636,185,18
10509491,GGG,2014B,606101,798618,185,2
10509492,GGG,2014B,606707,798668,185,2
10509493,GGG,2014B,606707,798682,185,21
10509494,GGG,2014B,606707,798622,185,3
10509495,GGG,2014B,604504,798681,185,8
